AIRPORT,DISPLAY_AIRPORT_NAME,DISPLAY_AIRPORT_CITY_NAME_FULL,LATITUDE,LONGITUDE
PE1,Las Malvinas Airport,"Las Malvinas, Peru",-11.855,-72.93944444
PE2,Andoas,"Puerto Jose, Peru",-2.8,-76.46666667
PEA,Penneshaw Airport,"Penneshaw, Australia",-35.73333333,137.9333333
PEC,Pelican Seaplane Base,"Pelican, AK",57.95,-136.2333333
PEE,Bolshoe Savino,"Perm, Russia",57.91444444,56.02138889
PEG,Perugia S Francesco,"Perugia, Italy",43.09805556,12.51388889
PEI,Matecana,"Pereira, Colombia",4.8125,-75.74
PEK,Capital International,"Beijing, China",40.0725,116.5975
PEM,Padre Aldamiz,"Puerto Maldonado, Peru",-12.61388889,-69.22861111
PEN,Penang International,"Bayan Lepas, Malaysia",5.29722222,100.2769444
PEO,Progreso Airport,"Progreso, Honduras",15.38666667,-87.80666667
PEQ,Pecos Municipal,"Pecos City, TX",31.3825,-103.5108333
PER,Perth International,"Perth, Australia",-31.94027778,115.9669444
PET,Pelotas International,"Pelotas, Brazil",-31.72055556,-52.32722222
PEU,Puerto Lempira Airport,"Puerto Lempira, Honduras",15.26222222,-83.78138889
PEW,Bacha Khan International,"Peshawar, Pakistan",33.99388889,71.51444444
PFA,Paf Warren Airport,"Paf Warren, AK",58.72694444,-156.9433333
PFB,Passo Fundo Airport,"Passo Fundo, Brazil",-28.25,-52.33333333
PFD,Port Frederick Airport,"Port Frederick, AK",57.95,-135.65
PFN,Bay County,"Panama City, FL",30.2125,-85.68194444
PFO,Pafos International,"Pafos, Cyprus",34.71805556,32.48472222
PFR,Ilebo Airport,"Ilebo, Congo (Kinshasa)",-4.32972222,20.59083333
PGA,Page Municipal,"Page, AZ",36.92611111,-111.4483333
PGD,Punta Gorda Airport,"Punta Gorda, FL",26.91888889,-81.99083333
PGF,Perpignan Rivesaltes,"Perpignan, France",42.74027778,2.87083333
PGH,Pantnagar Airport,"Pantnagar, India",29.03361111,79.47222222
PGI,Chitato Airport,"Chitato, Angola",-7.3575,20.80361111
PGK,Depati Amir,"Pangkalpinang, Indonesia",-2.16111111,106.1386111
PGL,Jackson County,"Pascagoula, MS",30.37638889,-88.49527778
PGM,Port Graham Airport,"Port Graham, AK",59.34861111,-151.8302778
PGO,Stevens Field,"Pagosa Springs, CO",37.28638889,-107.0561111
PGS,Peach Springs Dirt Strip,"Peach Springs, AZ",35.52833333,-113.2466667
PGV,Pitt Greenville,"Greenville, NC",35.63555556,-77.38416667
PHA,Phan Rang Airport,"Phan Rang, Vietnam",11.63361111,108.9516667
PHB,Parnaiba Airport,"Parnaiba, Brazil",-2.89166667,-41.73833333
PHC,Port Harcourt Airport,"Port Harcourt, Nigeria",4.84638889,7.02166667
PHD,Harry Clever Field,"New Philadelphia, OH",40.47027778,-81.42
PHE,Port Hedland International,"Port Hedland, Australia",-20.37777778,118.6263889
PHF,Newport News/Williamsburg International,"Newport News/Williamsburg, VA",37.13194444,-76.49305556
PHI,Pinheiro Airport,"Pinheiro, Brazil",-2.47472222,-45.10527778
PHL,Philadelphia International,"Philadelphia, PA",39.87194444,-75.24055556
PHN,St. Clair County International,"Port Huron, MI",42.91083333,-82.52888889
PHO,Point Hope Airport,"Point Hope, AK",68.34861111,-166.7991667
PHR,Nanuku Resort,"Pacific Harbour, Fiji",-18.25527778,178.0491667
PHS,Phitsanulok Airport,"Phitsanulok, Thailand",16.78305556,100.2791667
PHT,Henry County,"Paris, TN",36.33583333,-88.38444444
PHW,Kruger Park Gateway,"Phalaborwa, South Africa",-23.93638889,31.15583333
PHX,Phoenix Sky Harbor International,"Phoenix, AZ",33.43416667,-112.0116667
PIA,General Downing - Peoria International,"Peoria, IL",40.66416667,-89.69333333
PIB,Hattiesburg-Laurel Regional,"Hattiesburg/Laurel, MS",31.46722222,-89.33694444
PIC,Pine Cay British West Indies,"Pine Cay, Turks and Caicos Islands",21.88333333,-72.1
PID,Nassau-Paradise Island,"Nassau/Paradise Island, The Bahamas",25.08333333,-77.3
PIE,St Pete Clearwater International,"St. Petersburg, FL",27.90861111,-82.68638889
PIH,Pocatello Regional,"Pocatello, ID",42.90972222,-112.5958333
PII,Phillips Field,"Fairbanks, AK",64.85,-147.7866667
PIK,Prestwick,"Glasgow/Prestwick, United Kingdom",55.50333333,-4.57583333
PIM,Harris County,"Pine Mountain, GA",32.84055556,-84.8825
PIN,Parintins Airport,"Parintins, Brazil",-2.67305556,-56.77722222
PIO,Pisco International,"Pisco, Peru",-13.74472222,-76.22027778
PIP,Pilot Point Airport,"Pilot Point, AK",57.58027778,-157.5719444
PIR,Pierre Regional,"Pierre, SD",44.38277778,-100.2858333
PIS,Poitiers Biard,"Poitiers, France",46.58861111,0.30805556
PIT,Pittsburgh International,"Pittsburgh, PA",40.49138889,-80.23277778
PIU,Capitan FAP Guillermo Concha Iberico,"Piura, Peru",-5.20583333,-80.61638889
PIX,Pico,"Pico Island, Portugal",38.55444444,-28.44138889
PIZ,Point Lay LRRS,"Point Lay, AK",69.73277778,-163.0052778
PJB,Payson Airport,"Payson, AZ",34.25694444,-111.3391667
PJG,Panjgur Airport,"Panjgur, Pakistan",26.95444444,64.1325
PJM,Puerto Jimenez Airport,"Puerto Jimenez, Costa Rica",8.53555556,-83.30111111
PJS,Port San Juan Airport,"Port San Juan, AK",60.05,-148.0666667
PKA,Napaskiak Airport,"Napaskiak, AK",60.70305556,-161.7783333
PKB,Mid-Ohio Valley Regional,"Parkersburg, WV",39.345,-81.43916667
PKC,Yelizovo,"Petropavlovsk-Kamchatsky, Russia",53.16944444,158.4505556
PKD,Park Rapids Municipal-Konshok Field,"Park Rapids, MN",46.90111111,-95.07305556
PKE,Parkes Airport,"Parkes, Australia",-33.13138889,148.2391667
PKH,Porto Heli,"Porto-Kheli, Greece",37.29861111,23.14944444
PKK,Pakhokku,"Pakokku, Burma",21.40527778,95.11138889
PKR,Pokhara Airport,"Pokhara, Nepal",28.20111111,83.98166667
PKU,Simpang Tiga,"Pekanbaru, Indonesia",0.46416667,101.4386111
PKW,Selebi-Phikwe Airport,"Selebi-Phikwe, Botswana",-22.05833333,27.82888889
PKZ,Pakse International,"Pakse, Laos",15.13472222,105.7797222
PLA,Planadas Airport,"Planadas, Colombia",3.3,-75.7
PLB,Clinton County,"Plattsburgh, NY",44.68833333,-73.52111111
PLC,Planeta Rica Airport,"Planeta Rica, Colombia",8.39583333,-75.57638889
PLH,Plymouth Airport,"Plymouth, United Kingdom",50.42277778,-4.10583333
PLK,M Graham Clark Downtown,"Point Lookout, MO",36.62583333,-93.22888889
PLL,Ponta Pelada Airport,"Ponta Pelada, Brazil",-3.14583333,-59.98611111
PLM,Sultan Mahmud Badaruddin II,"Palembang, Indonesia",-2.8975,104.6977778
PLN,Pellston Regional Airport of Emmet County,"Pellston, MI",45.57083333,-84.79666667
PLO,Port Lincoln Airport,"Port Lincoln, Australia",-34.60527778,135.8802778
PLQ,Palanga International,"Palanga, Lithuania",55.97333333,21.09388889
PLS,Providenciales International,"Providenciales, Turks and Caicos Islands",21.77388889,-72.26861111
PLT,Plato Airport,"Plato, Colombia",9.80111111,-74.78638889
PLU,Pampulha Carlos Drummond de Andrade,"Belo Horizonte, Brazil",-19.85083333,-43.95
PLW,Palu Celebes-Mutiara Indon.,"Palu, Indonesia",-0.91666667,119.9
PLY,Plymouth Municipal,"Plymouth, IN",41.365,-86.30027778
PLZ,Port Elizabeth International,"Port Elizabeth, South Africa",-33.985,25.61722222
PMA,Pemba,"Pemba Island, Tanzania",-5.2575,39.81138889
PMB,Pembina Municipal,"Pembina, ND",48.9425,-97.24055556
PMC,El Tepual International,"Puerto Montt, Chile",-41.43888889,-73.09388889
PMD,Palmdale USAF Plant 42,"Palmdale, CA",34.62944444,-118.0844444
PMF,Parma Airport,"Parma, Italy",44.82666667,10.29722222
PMG,Ponta Pora International,"Ponta Pora, Brazil",-22.54972222,-55.7025
PMH,Greater Portsmouth Regional,"Portsmouth, OH",38.84055556,-82.84722222
PMI,Palma de Mallorca,"Palma Mallorca, Spain",39.55166667,2.73666667
PML,Port Moller Airport,"Port Moller, AK",56.00611111,-160.5608333
PMO,Palermo Airport,"Palermo, Italy",38.18194444,13.09944444
PMP,Pimaga Airport,"Pimaga, Papua New Guinea",-6.49861111,143.5105556
PMQ,Perito Moreno Airport,"Perito Moreno, Argentina",-46.53777778,-70.97861111
PMR,Palmerston North,"Palmerston, New Zealand",-40.31972222,175.6144444
PMS,Palmyra Airport,"Palmyra, Syria",34.55722222,38.31666667
PMU,Paimiut Airport,"Paimiut, AK",61.96666667,-160.2333333
PMV,General Santiago Marino International,"Porlamar, Venezuela",10.91333333,-63.9675
PMW,Palmas Airport,"Palmas, Brazil",-10.20472222,-48.34361111
PMY,Puerto Madryn,"El Tehuelche, Argentina",-42.79444444,-65.01972222
PMZ,Palmar Sur,"Palmar, Costa Rica",8.95083333,-83.46861111
PNA,Pamplona Airport,"Pamplona, Spain",42.77,-1.64638889
PNB,Porto Nacional Airport,"Porto Nacional, Brazil",-10.71833333,-48.39916667
PNC,Ponca City Regional,"Ponca City, OK",36.73194444,-97.09972222
PND,Punta Gorda Airport,"Punta Gorda, Belize",16.10222222,-88.80833333
PNE,Northeast Philadelphia,"Philadelphia, PA",40.08194444,-75.01055556
PNF,Peterson's Point Airport,"Peterson's Point, AK",58.68333333,-156.8333333
PNG,Paranagua Airport,"Paranagua, Brazil",-25.54,-48.53111111
PNH,Phnom Penh International,"Phnom Penh, Cambodia",11.54666667,104.8441667
PNI,Pohnpei International,"Pohnpei, Federated States of Micronesia",6.985,158.2097222
PNK,Supadio,"Pontianak, Indonesia",-0.15083333,109.4038889
PNL,Pantelleria Airport,"Pantelleria, Italy",36.81638889,11.96888889
PNO,Pinotepa Nacional,"Pinotepa, Mexico",16.35083333,-98.06277778
PNP,Girua,"Popondetta, Papua New Guinea",-8.80444444,148.3088889
PNQ,Pune Airport,"Pune, India",18.58222222,73.91972222
PNR,Antonio Agostinho Neto,"Pointe Noire, Congo (Brazaville)",-4.81611111,11.88666667
PNS,Pensacola International,"Pensacola, FL",30.47333333,-87.18666667
PNX,Sherman-Denison Airport,"Sherman-Denison, TX",33.7,-96.66666667
PNZ,Petrolina Airport,"Petrolina, Brazil",-9.39333333,-40.49055556
POA,Salgado Filho,"Porto Alegre, Brazil",-29.99472222,-51.17111111
POB,Pope AAF,"Fayetteville, NC",35.17083333,-79.01444444
POC,Brackett Field,"La Verne, CA",34.09166667,-117.7816667
POD,Port Frederick Airport,"Port Frederick, AK",58.11666667,-135.5
POE,Polk AAF,"Fort Polk, LA",31.04472222,-93.19166667
POF,Hayes Field,"Poplar Bluff, MO",36.71111111,-90.31388889
POG,Port Gentil Airport,"Port Gentil, Gabon",-0.71472222,8.75305556
POH,Pocahontas Municipal,"Pocahontas, IA",42.74277778,-94.64722222
POI,Capitan Nicolas Rojas,"Potosi, Bolivia",-19.54333333,-65.72388889
POL,Pemba Airport,"Pemba, Mozambique",-12.99333333,40.52472222
POM,Port Moresby International,"Port Moresby, Papua New Guinea",-9.44055556,147.2183333
POP,Gregorio Luperon International,"Puerto Plata, Dominican Republic",19.75777778,-70.57
POQ,Polk Inlet Airport,"Polk Inlet, AK",55.2,-132.2333333
POR,Pori Airport,"Pori, Finland",61.46166667,21.8
POS,Piarco,"Port of Spain, Trinidad and Tobago",10.59527778,-61.33722222
POT,Ken Jones,"Port Antonio, Jamaica",18.19888889,-76.53472222
POU,Hudson Valley Regional,"Poughkeepsie, NY",41.62666667,-73.88416667
POW,Portoroz Airport,"Portoroz, Slovenia",45.4725,13.61555556
POX,Pontoise Cormeilles en Vexin,"Pontoise, France",49.09666667,2.04083333
POY,Powell Municipal,"Powell, WY",44.86722222,-108.7933333
POZ,Lawica,"Poznan, Poland",52.42166667,16.82361111
PPB,A. de Barros,"Pres. Prudente, Brazil",-22.1,-51.45
PPC,Prospect Creek Airport,"Prospect Creek, AK",66.81416667,-150.6436111
PPD,Palmas del Mar Airstrip,"Humacao, PR",18.15,-65.83333333
PPE,Puerto Penasco Airport,"Puerto Penasco, Mexico",31.35194444,-113.5258333
PPF,Tri City,"Parsons, KS",37.33083333,-95.50611111
PPG,Pago Pago International,"Pago Pago, TT",-14.33166667,-170.7113889
PPM,Pompano Beach Airpark,"Pompano Beach, FL",26.2475,-80.11111111
PPN,Machangara,"Popayan, Colombia",2.45,-76.60888889
PPO,Powell Point Airport,"Powell Point, The Bahamas",24.83333333,-76.33333333
PPP,Proserpine Whitsunday Coast,"Proserpine, Australia",-20.495,148.5522222
PPS,Puerto Princesa Airport,"Puerto Princesa, Philippines",9.74222222,118.7586111
PPT,Tahiti Faa'a,"Papeete, French Polynesia",-17.55361111,-149.6072222
PPV,Port Protection Airport,"Port Protection, AK",56.32916667,-133.6083333
PPZ,Puerto Paez Airport,"Puerto Paez, Venezuela",6.22055556,-67.44916667
PQI,Presque Isle International,"Presque Isle/Houlton, ME",46.68888889,-68.04472222
PQM,Palenque International,"Palenque, Mexico",17.53305556,-92.01555556
PQQ,Port Macquarie Airport,"Port Macquarie, Australia",-31.43583333,152.8633333
PQS,Pilot Station Airport,"Pilot Station, AK",61.96138889,-162.9425
PRA,General Urquiza,"Parana, Argentina",-31.79472222,-60.48027778
PRB,Paso Robles Municipal,"Paso Robles, CA",35.67277778,-120.6269444
PRC,Prescott Regional Ernest A Love Field,"Prescott, AZ",34.65472222,-112.4191667
PRD,Pine Ridge Airport,"Pine Ridge, SD",43.02361111,-102.5166667
PRG,Ruzyne,"Prague, Czech Republic",50.10111111,14.26277778
PRI,Praslin Airport,"Praslin, Seychelles",-4.31916667,55.69166667
PRJ,Capri Airport,"Capri, Italy",40.55,14.25
PRN,Pristina Airport,"Pristina, Kosovo",42.57416667,21.03583333
PRT,Coast Guard Heliport,"Point Retreat, AK",58.41083333,-134.9563889
PRU,Pyay Airport,"Pyay, Burma",18.82472222,95.26583333
PRV,Prerov Airport,"Prerov, Czech Republic",49.42583333,17.40472222
PRX,Cox Field,"Paris, TX",33.63666667,-95.45083333
PRY,Wonderboom,"Pretoria, South Africa",-25.65361111,28.225
PRZ,Prineville Airport,"Prineville, OR",44.28777778,-120.9052778
PSA,Pisa Airport,"Pisa, Italy",43.68444444,10.39333333
PSB,Mid State,"Philipsburg, PA",40.88444444,-78.08722222
PSC,Tri Cities,"Pasco/Kennewick/Richland, WA",46.26472222,-119.1191667
PSD,Port Said Airport,"Port Said, Egypt",31.27944444,32.24
PSE,Mercedita,"Ponce, PR",18.00888889,-66.56444444
PSF,Pittsfield Municipal,"Pittsfield, MA",42.4275,-73.29083333
PSG,Petersburg James A Johnson,"Petersburg, AK",56.80138889,-132.9461111
PSI,Pasni Airport,"Pasni, Pakistan",25.29027778,63.34444444
PSK,New River Valley,"Dublin, VA",37.13722222,-80.67861111
PSM,Portsmouth International at Pease,"Portsmouth, NH",43.07805556,-70.82333333
PSN,Palestine Municipal,"Palestine, TX",31.77972222,-95.70638889
PSO,Pasto Airport,"Pasto, Colombia",1.46666667,-77.25
PSP,Palm Springs International,"Palm Springs, CA",33.82972222,-116.5066667
PSR,Pescara Airport,"Pescara, Italy",42.43138889,14.18305556
PSS,Posadas Airport,"Posadas, Argentina",-27.38583333,-55.97055556
PSX,Palacios Municipal,"Palacios, TX",28.7275,-96.25083333
PSY,Stanley Airport,"Stanley, Falkland Islands (Islas Malvinas)",-51.68555556,-57.77833333
PSZ,Tte Av Salvador Ogaya G International,"Puerto Suarez, Bolivia",-18.97527778,-57.82055556
PTA,Port Alsworth Airport,"Port Alsworth, AK",60.20444444,-154.3188889
PTC,Port Alice Airport,"Port Alice, AK",55.78333333,-133.6
PTD,Port Alexander Airport,"Port Alexander, AK",56.24722222,-134.6463889
PTF,Malolo Lailai Airport,"Malolo Lailai, Fiji",-17.77805556,177.1966667
PTG,Polokwane International,"Polokwane, South Africa",-23.84527778,29.45861111
PTH,Port Heiden Airport,"Port Heiden, AK",56.95916667,-158.6333333
PTJ,Portland Airport,"Portland, Australia",-38.31805556,141.4711111
PTK,Oakland County International,"Pontiac, MI",42.66555556,-83.42055556
PTL,Port Armstrong Airport,"Port Armstrong, AK",56.29611111,-134.6613889
PTN,Harry P Williams Memorial,"Patterson, LA",29.70944444,-91.33888889
PTP,Le Raizet,"Pointe A Pitre, Guadeloupe",16.26527778,-61.53222222
PTR,Pleasant Harbour Airport,"Pleasant Harbour, AK",57.83333333,-153.25
PTS,Atkinson Municipal,"Pittsburg, KS",37.45,-94.73111111
PTT,Pratt Regional,"Pratt, KS",37.7025,-98.74694444
PTU,Platinum Airport,"Platinum, AK",59.01777778,-161.8272222
PTV,Porterville Municipal,"Porterville, CA",36.02944444,-119.0627778
PTW,Heritage Field,"Pottstown, PA",40.23944444,-75.55666667
PTX,Contador,"Pitalito, Colombia",1.85777778,-76.08611111
PTY,Tocumen International,"Panama City, Panama",9.07138889,-79.38333333
PTZ,Rio Amazonas,"Pastaza, Ecuador",-1.50527778,-78.06277778
PUB,Pueblo Memorial,"Pueblo, CO",38.29,-104.4980556
PUC,Carbon County Regional/Buck Davis Field,"Price, UT",39.61388889,-110.7516667
PUD,Puerto Deseado Airport,"Puerto Deseado, Argentina",-47.73527778,-65.90416667
PUF,Pau Pyrenees,"Pau, France",43.38111111,-0.42083333
PUG,Port Augusta Airport,"Port Augusta, Australia",-32.50694444,137.7166667
PUJ,Punta Cana International,"Punta Cana, Dominican Republic",18.57083333,-68.36611111
PUK,Pukarua Airport,"Pukarua, French Polynesia",-18.29583333,-137.0161111
PUL,Port of Poulsbo Marina Moorage Seaplane Base,"Poulsbo, WA",47.73388889,-122.6472222
PUO,Prudhoe Bay Airport,"Prudhoe Bay, AK",70.25194444,-148.3427778
PUQ,Carlos Ibanez del Campo International,"Punta Arenas, Chile",-53.00277778,-70.85555556
PUR,Puerto Rico Airport,"Puerto Rico, Bolivia",-11.1125,-67.52
PUS,Gimhae International,"Busan, South Korea",35.18055556,128.9380556
PUT,Puttaprathe,"Puttaparthi, India",14.13333333,77.78333333
PUU,Puerto Asis Airport,"Puerto Asis, Colombia",0.53333333,-76.53333333
PUV,Poum Sommet,"Poum, New Caledonia",-20.26666667,164.0333333
PUW,Pullman Moscow Regional,"Pullman, WA",46.74166667,-117.1116667
PUY,Pula Airport,"Pula, Croatia",44.89361111,13.92222222
PUZ,Puerto Cabezas Airport,"Puerto Cabezas, Nicaragua",14.04611111,-83.38694444
PVC,Provincetown Municipal,"Provincetown, MA",42.07222222,-70.22083333
PVD,Theodore Francis Green State,"Providence, RI",41.72222222,-71.42777778
PVF,Placerville Airport,"Placerville, CA",38.72416667,-120.7533333
PVG,Pudong,"Shanghai, China",31.14416667,121.7925
PVH,Governador Jorge Teixeira de Oliveira,"Porto Velho, Brazil",-8.70916667,-63.90222222
PVK,Aktion,"Preveza, Greece",38.92555556,20.765
PVR,Licenciado Gustavo Diaz Ordaz International,"Puerto Vallarta, Mexico",20.68,-105.2541667
PVS,Provideniya Bay,"Provideniya, Russia",64.37833333,-173.2433333
PVU,Provo Municipal,"Provo, UT",40.21916667,-111.7233333
PVW,Hale County,"Plainview, TX",34.16805556,-101.7172222
PVY,Pope Vanoy Airport,"Pope Vanoy, AK",59.31666667,-154.9166667
PVZ,Casement,"Painesville, OH",41.73527778,-81.22055556
PWA,Wiley Post,"Oklahoma City, OK",35.53416667,-97.64694444
PWE,Pevek Airport,"Pevek, Russia",69.78333333,170.5969444
PWK,Chicago Executive,"Chicago, IL",42.11416667,-87.90166667
PWM,Portland International Jetport,"Portland, ME",43.64555556,-70.30861111
PWR,Big and Little Port Walter,"Big Port Walter, AK",56.38333333,-134.65
PWT,Bremerton National,"Bremerton, WA",47.49027778,-122.7647222
PXM,Puerto Escondido International,"Puerto Escondido, Mexico",15.87694444,-97.08916667
PXO,Porto Santo Airport,"Porto Santo, Portugal",33.07333333,-16.35
PXU,Pleiku Airport,"Pleiku, Vietnam",14.00416667,108.0172222
PYA,Port Ashton Airport,"Port Ashton, AK",60.0575,-148.0511111
PYB,Jeypore Airport,"Jeypore, India",18.88027778,82.55222222
PYH,Puerto Ayacucho Airport,"Puerto Ayacucho, Venezuela",5.6,-67.56666667
PYJ,Polyarnyj Airport,"Polyarnyj, Russia",66.41666667,112.05
PYL,Perry Island Seaplane Base,"Perry Island, AK",60.68583333,-147.9166667
PYM,Plymouth Municipal,"Plymouth, MA",41.90861111,-70.72777778
PYR,Andravida,"Pyrgos, Greece",37.92,21.29138889
PZA,Paz de Ariporo Airport,"Paz de Ariporo, Colombia",5.87611111,-71.88666667
PZB,Pietermaritzburg Airport,"Pietermaritzburg, South Africa",-29.64888889,30.39861111
PZE,Penzance Airport,"Penzance, United Kingdom",50.11194444,-5.51611111
PZO,General Manuel Carlos Piar,"Puerto Ordaz, Venezuela",8.28861111,-62.76027778
PZU,Port Sudan Airport,"Port Sudan, Sudan",19.43361111,37.23416667
PZY,Piestany Airport,"Piestany, Slovakia",48.625,17.82861111
QAF,Jackpot/Hayden Field,"Jackpot, NV",41.97583333,-114.6580556
QAH,Centro de Lancamento de Alcantara,"Alcantara, Brazil",-2.37305556,-44.39638889
QAJ,San Carlos Apache,"Globe, AZ",33.35305556,-110.6672222
QAK,Erie Ottawa International,"Port Clinton, OH",41.51638889,-82.86944444
QAL,Kelleys Island Land Field,"Kelleys Island, OH",41.60305556,-82.685
LLX,Caledonia County,"Lyndonville, VT",44.56916667,-72.01805556
QAS,Astrodomain Helipad,"Houston, TX",29.67777778,-95.41194444
QAX,Marina del Ray Airport,"Marina del Ray, CA",33.96666667,-118.45
QBC,Bella Coola Airport,"Bella Coola, Canada",52.3875,-126.5958333
QBH,Jackass Aeropark,"Lathrop Wells, NV",36.63472222,-116.4125
QBI,Oman Ranch,"Green River, UT",38.78055556,-110.3291667
QBM,Put-In-Bay Airport,"Put-In-Bay, OH",41.63666667,-82.82833333
QBN,Middle Bass Island Airport,"Middle Bass Island, OH",41.68833333,-82.80805556
QBT,Indian Creek Usfs,"Indian Creek, ID",44.76111111,-115.1072222
QBX,Abilene Airport,"Abilene, KS",38.9,-97.23333333
QBY,North Bass Island Airport,"North Bass Island, OH",41.71805556,-82.82111111
QC1,Mont Laurier Airport,"Mont Laurier, Canada",46.56472222,-75.57611111
CJR,Culpeper Regional,"Culpeper, VA",38.52555556,-77.85972222
ZBR,Konarak,"Chah Bahar, Iran",25.44333333,60.37916667
QCT,Levelland Airport,"Levelland, TX",33.55,-102.3666667
QCW,Crane Island Airport,"Crane Island, WA",48.6,-123
QCX,Blue Ridge,"Martinsville, VA",36.62972222,-80.01666667
QDC,Dracena Airport,"Dracena, Brazil",-21.46055556,-51.60694444
DMM,King Fahd International,"Dammam, Saudi Arabia",26.47111111,49.79777778
QEM,Emerald Bay Airport,"Emerald Bay, CA",33.55833333,-117.7111111
QFD,Boufarik Airport,"Boufarik, Algeria",36.54583333,2.87638889
QFX,Camp Fox,"Avalon, CA",33.40027778,-118.3833333
QGS,Grognet Seaplane Base,"Houghton, MI",47.16666667,-88.5
QHI,Astroworld Helipad,"Houston, TX",29.68361111,-95.5
QHO,Houston Metro-/Ho,"Houston, TX",29.81416667,-95.30916667
QIR,Isle Royale National Park,"Isle Royale Park, MI",47.83333333,-88.83333333
QJB,Jubail Airport,"Jubail, Saudi Arabia",27.03888889,49.405
QKV,Kona Keahole,"Kona Village, HI",19.64722222,-156.0119444
QMA,Cobb County International McCollum Field,"Kennesaw, GA",34.01305556,-84.59694444
QMH,Marriot Helipad Hou.,"Houston, TX",29.69777778,-95.4075
